facet	value	count
annotation_class	GO:0045921	116
annotation_class	GO:0046467	116
annotation_class	GO:0050930	116
annotation_class	GO:0070372	116
annotation_class	GO:0090333	116
annotation_class	GO:0099072	116
annotation_class	GO:1901031	116
annotation_class	GO:0001096	115
annotation_class	GO:0004751	115
annotation_class	GO:0006346	115
annotation_class	GO:0009670	115
annotation_class	GO:0010019	115
annotation_class	GO:0015121	115
annotation_class	GO:0015232	115
annotation_class	GO:0015627	115
annotation_class	GO:0015714	115
annotation_class	GO:0015760	115
annotation_class	GO:0016286	115
annotation_class	GO:0031849	115
annotation_class	GO:0035436	115
annotation_class	GO:0035598	115
annotation_class	GO:0044295	115
annotation_class	GO:0045666	115
annotation_class	GO:0051750	115
annotation_class	GO:0061513	115
annotation_class	GO:0070131	115
annotation_class	GO:0070336	115
annotation_class	GO:0071932	115
annotation_class	GO:0140268	115
annotation_class	GO:0000247	114
annotation_class	GO:0001706	114
annotation_class	GO:0003711	114
annotation_class	GO:0004411	114
annotation_class	GO:0004424	114
annotation_class	GO:0004769	114
annotation_class	GO:0005274	114
annotation_class	GO:0008637	114
annotation_class	GO:0014704	114
annotation_class	GO:0017050	114
annotation_class	GO:0018114	114
annotation_class	GO:0030378	114
annotation_class	GO:0030513	114
annotation_class	GO:0030893	114
annotation_class	GO:0030900	114
annotation_class	GO:0031425	114
annotation_class	GO:0031501	114
annotation_class	GO:0033596	114
annotation_class	GO:0034628	114
annotation_class	GO:0034986	114
annotation_class	GO:0035330	114
annotation_class	GO:0045294	114
annotation_class	GO:0047453	114
annotation_class	GO:0047974	114
annotation_class	GO:0048813	114
annotation_class	GO:0050807	114
annotation_class	GO:0071276	114
annotation_class	GO:0071280	114
annotation_class	GO:0071294	114
annotation_class	GO:0001735	113
annotation_class	GO:0001968	113
annotation_class	GO:0004334	113
annotation_class	GO:0004610	113
annotation_class	GO:0004687	113
annotation_class	GO:0008046	113
annotation_class	GO:0008511	113
annotation_class	GO:0008999	113
annotation_class	GO:0009652	113
annotation_class	GO:0009948	113
annotation_class	GO:0012501	113
annotation_class	GO:0030183	113
annotation_class	GO:0030327	113
annotation_class	GO:0042729	113
annotation_class	GO:0072559	113
annotation_class	GO:1902000	113
annotation_class	GO:0002062	112
annotation_class	GO:0004150	112
annotation_class	GO:0004151	112
annotation_class	GO:0004631	112
annotation_class	GO:0004644	112
annotation_class	GO:0004746	112
annotation_class	GO:0006571	112
annotation_class	GO:0007158	112
annotation_class	GO:0007368	112
annotation_class	GO:0007631	112
annotation_class	GO:0008469	112
annotation_class	GO:0008682	112
annotation_class	GO:0016653	112
annotation_class	GO:0016756	112
annotation_class	GO:0019778	112
annotation_class	GO:0019779	112
annotation_class	GO:0034087	112
annotation_class	GO:0034203	112
annotation_class	GO:0046938	112
annotation_class	GO:0046982	112
annotation_class	GO:0048066	112
annotation_class	GO:0048364	112
annotation_class	GO:0052745	112
annotation_class	GO:0061629	112
annotation_class	GO:0080153	112
annotation_class	GO:0086002	112
annotation_class	GO:0090694	112
annotation_class	GO:0098849	112
annotation_class	GO:0000111	111
annotation_class	GO:0000257	111
annotation_class	GO:0002028	111
annotation_class	GO:0003862	111
annotation_class	GO:0005111	111
annotation_class	GO:0005463	111
annotation_class	GO:0017005	111
annotation_class	GO:0018822	111
annotation_class	GO:0022829	111
annotation_class	GO:0031106	111
annotation_class	GO:0031251	111
annotation_class	GO:0034354	111
annotation_class	GO:0034517	111
annotation_class	GO:0035539	111
annotation_class	GO:0044594	111
annotation_class	GO:0046316	111
annotation_class	GO:0048490	111
annotation_class	GO:0051276	111
annotation_class	GO:0051410	111
annotation_class	GO:0070836	111
annotation_class	GO:0071528	111
annotation_class	GO:0071567	111
annotation_class	GO:0071942	111
annotation_class	GO:0071947	111
annotation_class	GO:1901642	111
annotation_class	GO:0000137	110
annotation_class	GO:0000481	110
annotation_class	GO:0004377	110
annotation_class	GO:0008614	110
annotation_class	GO:0008745	110
annotation_class	GO:0009082	110
annotation_class	GO:0031419	110
annotation_class	GO:0052927	110
annotation_class	GO:0052929	110
annotation_class	GO:0070198	110
annotation_class	GO:0071260	110
annotation_class	GO:0097039	110
annotation_class	GO:0098574	110
annotation_class	GO:0098721	110
annotation_class	GO:1903600	110
annotation_class	GO:2000058	110
annotation_class	GO:0000304	109
annotation_class	GO:0002768	109
annotation_class	GO:0003847	109
annotation_class	GO:0003856	109
annotation_class	GO:0003884	109
annotation_class	GO:0003964	109
annotation_class	GO:0004399	109
annotation_class	GO:0005164	109
annotation_class	GO:0005579	109
annotation_class	GO:0005785	109
annotation_class	GO:0006315	109
annotation_class	GO:0008048	109
annotation_class	GO:0008716	109
annotation_class	GO:0010792	109
annotation_class	GO:0015851	109
annotation_class	GO:0017054	109
annotation_class	GO:0030518	109
annotation_class	GO:0044233	109
annotation_class	GO:0046329	109
annotation_class	GO:0046597	109
annotation_class	GO:0048008	109
annotation_class	GO:0051457	109
annotation_class	GO:0071376	109
annotation_class	GO:0071709	109
annotation_class	GO:0072354	109
annotation_class	GO:0097035	109
annotation_class	GO:0097036	109
annotation_class	GO:0099041	109
annotation_class	GO:1902983	109
annotation_class	GO:0003949	108
annotation_class	GO:0004338	108
annotation_class	GO:0005158	108
annotation_class	GO:0005951	108
annotation_class	GO:0007220	108
annotation_class	GO:0007565	108
annotation_class	GO:0008117	108
annotation_class	GO:0009637	108
annotation_class	GO:0010104	108
annotation_class	GO:0010154	108
annotation_class	GO:0034452	108
annotation_class	GO:0042472	108
annotation_class	GO:0044615	108
annotation_class	GO:0045724	108
annotation_class	GO:0045951	108
annotation_class	GO:0046403	108
annotation_class	GO:0046404	108
annotation_class	GO:0047184	108
annotation_class	GO:0070124	108
annotation_class	GO:0071723	108
annotation_class	GO:0090143	108
annotation_class	GO:0140284	108
annotation_class	GO:1902183	108
annotation_class	GO:2000024	108
annotation_class	GO:2000904	108
annotation_class	GO:0004070	107
annotation_class	GO:0004474	107
annotation_class	GO:0004658	107
annotation_class	GO:0004803	107
annotation_class	GO:0005496	107
annotation_class	GO:0006780	107
annotation_class	GO:0007080	107
annotation_class	GO:0008465	107
annotation_class	GO:0008973	107
annotation_class	GO:0009244	107
annotation_class	GO:0009939	107
annotation_class	GO:0010325	107
annotation_class	GO:0010331	107
annotation_class	GO:0017178	107
annotation_class	GO:0019321	107
annotation_class	GO:0034085	107
annotation_class	GO:0035020	107
annotation_class	GO:0042403	107
annotation_class	GO:0044778	107
annotation_class	GO:0045132	107
annotation_class	GO:0046452	107
annotation_class	GO:0046655	107
annotation_class	GO:0046873	107
annotation_class	GO:0048444	107
annotation_class	GO:0051428	107
annotation_class	GO:0051722	107
annotation_class	GO:0070063	107
annotation_class	GO:0097542	107
annotation_class	GO:1990569	107
annotation_class	GO:0000038	106
annotation_class	GO:0000709	106
annotation_class	GO:0003834	106
annotation_class	GO:0004852	106
annotation_class	GO:0005462	106
annotation_class	GO:0008292	106
annotation_class	GO:0008412	106
annotation_class	GO:0008442	106
annotation_class	GO:0008616	106
annotation_class	GO:0008839	106
annotation_class	GO:0009636	106
annotation_class	GO:0009863	106
annotation_class	GO:0009938	106
annotation_class	GO:0010187	106
annotation_class	GO:0010774	106
annotation_class	GO:0010890	106
annotation_class	GO:0015808	106
annotation_class	GO:0019478	106
annotation_class	GO:0030043	106
annotation_class	GO:0032216	106
annotation_class	GO:0032755	106
annotation_class	GO:0034987	106
annotation_class	GO:0042538	106
annotation_class	GO:0042565	106
annotation_class	GO:0043093	106
annotation_class	GO:0047086	106
annotation_class	GO:0061685	106
annotation_class	GO:0062062	106
annotation_class	GO:0120230	106
annotation_class	GO:0120231	106
annotation_class	GO:2000033	106
annotation_class	GO:0004141	105
annotation_class	GO:0005942	105
annotation_class	GO:0006221	105
annotation_class	GO:0006868	105
annotation_class	GO:0006878	105
annotation_class	GO:0007269	105
annotation_class	GO:0007276	105
annotation_class	GO:0008432	105
annotation_class	GO:0009524	105
annotation_class	GO:0009846	105
annotation_class	GO:0042622	105
annotation_class	GO:0044571	105
annotation_class	GO:0050901	105
annotation_class	GO:0060074	105
annotation_class	GO:0070043	105
annotation_class	GO:0070179	105
annotation_class	GO:0070736	105
annotation_class	GO:0071333	105
annotation_class	GO:0072345	105
annotation_class	GO:0000171	104
annotation_class	GO:0003681	104
annotation_class	GO:0004168	104
annotation_class	GO:0004730	104
annotation_class	GO:0008479	104
annotation_class	GO:0008777	104
annotation_class	GO:0009772	104
annotation_class	GO:0010025	104
annotation_class	GO:0030111	104
annotation_class	GO:0030308	104
annotation_class	GO:0030626	104
annotation_class	GO:0031021	104
annotation_class	GO:0033565	104
annotation_class	GO:0043048	104
annotation_class	GO:0048858	104
annotation_class	GO:0051415	104
annotation_class	GO:0052651	104
annotation_class	GO:0061459	104
annotation_class	GO:0061673	104
annotation_class	GO:0098531	104
annotation_class	GO:0150105	104
annotation_class	GO:1903278	104
annotation_class	GO:0001574	103
annotation_class	GO:0007167	103
annotation_class	GO:0008656	103
annotation_class	GO:0008663	103
annotation_class	GO:0031630	103
annotation_class	GO:0036009	103
annotation_class	GO:0040031	103
annotation_class	GO:0042573	103
annotation_class	GO:0045180	103
annotation_class	GO:0047734	103
annotation_class	GO:0097177	103
annotation_class	GO:0097194	103
annotation_class	GO:1903561	103
annotation_class	GO:0001188	102
annotation_class	GO:0001819	102
annotation_class	GO:0004354	102
annotation_class	GO:0004451	102
annotation_class	GO:0005053	102
annotation_class	GO:0006685	102
annotation_class	GO:0009254	102
annotation_class	GO:0009448	102
annotation_class	GO:0010296	102
annotation_class	GO:0015628	102
annotation_class	GO:0030277	102
annotation_class	GO:0030604	102
annotation_class	GO:0032496	102
annotation_class	GO:0043998	102
annotation_class	GO:0046863	102
annotation_class	GO:0048244	102
annotation_class	GO:0070062	102
annotation_class	GO:0070773	102
annotation_class	GO:0070828	102
annotation_class	GO:0071787	102
annotation_class	GO:0097091	102
annotation_class	GO:0097120	102
annotation_class	GO:0099175	102
annotation_class	GO:0001002	101
annotation_class	GO:0001003	101
annotation_class	GO:0002943	101
annotation_class	GO:0003827	101
annotation_class	GO:0004053	101
annotation_class	GO:0004711	101
annotation_class	GO:0008376	101
annotation_class	GO:0008841	101
annotation_class	GO:0010304	101
annotation_class	GO:0010344	101
annotation_class	GO:0012511	101
annotation_class	GO:0015994	101
annotation_class	GO:0016235	101
annotation_class	GO:0019203	101
annotation_class	GO:0019547	101
annotation_class	GO:0022890	101
annotation_class	GO:0032218	101
annotation_class	GO:0032273	101
annotation_class	GO:0032367	101
annotation_class	GO:0033925	101
annotation_class	GO:0034256	101
annotation_class	GO:0038084	101
annotation_class	GO:0042791	101
annotation_class	GO:0050826	101
annotation_class	GO:0051056	101
annotation_class	GO:0051484	101
annotation_class	GO:0060754	101
annotation_class	GO:0061503	101
annotation_class	GO:0061504	101
annotation_class	GO:0061632	101
annotation_class	GO:0098858	101
annotation_class	GO:1904161	101
annotation_class	GO:2001070	101
annotation_class	GO:0004076	100
annotation_class	GO:0004298	100
annotation_class	GO:0007210	100
annotation_class	GO:0008610	100
annotation_class	GO:0030314	100
annotation_class	GO:0033843	100
annotation_class	GO:0043136	100
annotation_class	GO:0045040	100
annotation_class	GO:0048741	100
annotation_class	GO:0051307	100
annotation_class	GO:0060079	100
annotation_class	GO:0070126	100
annotation_class	GO:0070158	100
annotation_class	GO:0070187	100
annotation_class	GO:0071385	100
annotation_class	GO:0000012	99
annotation_class	GO:0000915	99
annotation_class	GO:0001649	99
annotation_class	GO:0003939	99
annotation_class	GO:0004342	99
annotation_class	GO:0005163	99
annotation_class	GO:0006043	99
annotation_class	GO:0006062	99
annotation_class	GO:0006097	99
annotation_class	GO:0006294	99
annotation_class	GO:0017125	99
annotation_class	GO:0030124	99
annotation_class	GO:0030216	99
annotation_class	GO:0031116	99
annotation_class	GO:0032391	99
annotation_class	GO:0032484	99
annotation_class	GO:0033699	99
annotation_class	GO:0042128	99
annotation_class	GO:0043149	99
annotation_class	GO:0051379	99
annotation_class	GO:0051383	99
annotation_class	GO:0051673	99
annotation_class	GO:0070522	99
annotation_class	GO:0106073	99
annotation_class	GO:0140312	99
annotation_class	GO:1903259	99
annotation_class	GO:1990165	99
annotation_class	GO:2001240	99
annotation_class	GO:0003073	98
annotation_class	GO:0006391	98
annotation_class	GO:0008332	98
annotation_class	GO:0008658	98
annotation_class	GO:0015016	98
annotation_class	GO:0016773	98
annotation_class	GO:0019305	98
annotation_class	GO:0030331	98
annotation_class	GO:0033553	98
annotation_class	GO:0035241	98
annotation_class	GO:0048578	98
annotation_class	GO:0050664	98
annotation_class	GO:0070509	98
annotation_class	GO:0097009	98
annotation_class	GO:0140300	98
annotation_class	GO:0001992	97
annotation_class	GO:0004160	97
annotation_class	GO:0004531	97
annotation_class	GO:0005021	97
annotation_class	GO:0006704	97
annotation_class	GO:0008556	97
annotation_class	GO:0009067	97
annotation_class	GO:0009864	97
annotation_class	GO:0015718	97
annotation_class	GO:0015746	97
annotation_class	GO:0031511	97
annotation_class	GO:0032211	97
annotation_class	GO:0034477	97
annotation_class	GO:0042278	97
annotation_class	GO:0042283	97
annotation_class	GO:0045721	97
annotation_class	GO:0046820	97
annotation_class	GO:0052658	97
annotation_class	GO:0071918	97
annotation_class	GO:0072320	97
annotation_class	GO:2000344	97
annotation_class	GO:0000032	96
annotation_class	GO:0002753	96
annotation_class	GO:0003836	96
annotation_class	GO:0003905	96
annotation_class	GO:0004592	96
annotation_class	GO:0005225	96
annotation_class	GO:0008670	96
annotation_class	GO:0008837	96
annotation_class	GO:0009088	96
annotation_class	GO:0009142	96
annotation_class	GO:0009543	96
annotation_class	GO:0010207	96
annotation_class	GO:0010591	96
annotation_class	GO:0016040	96
annotation_class	GO:0016854	96
annotation_class	GO:0017053	96
annotation_class	GO:0017109	96
annotation_class	GO:0019871	96
annotation_class	GO:0031509	96
annotation_class	GO:0032012	96
annotation_class	GO:0045548	96
annotation_class	GO:0045900	96
annotation_class	GO:0046464	96
annotation_class	GO:0048495	96
annotation_class	GO:0051987	96
annotation_class	GO:0052925	96
annotation_class	GO:0072356	96
annotation_class	GO:0090610	96
annotation_class	GO:0098971	96
annotation_class	GO:0099503	96
annotation_class	GO:0000801	95
annotation_class	GO:0004118	95
annotation_class	GO:0005119	95
annotation_class	GO:0008089	95
annotation_class	GO:0008792	95
annotation_class	GO:0008955	95
annotation_class	GO:0009825	95
annotation_class	GO:0010487	95
annotation_class	GO:0010754	95
annotation_class	GO:0016532	95
annotation_class	GO:0019762	95
annotation_class	GO:0031265	95
annotation_class	GO:0040001	95
annotation_class	GO:0043605	95
annotation_class	GO:0048311	95
annotation_class	GO:0048481	95
annotation_class	GO:0050806	95
annotation_class	GO:0071566	95
annotation_class	GO:0071569	95
annotation_class	GO:0090657	95
annotation_class	GO:1902369	95
annotation_class	GO:1904430	95
annotation_class	GO:0000154	94
annotation_class	GO:0003948	94
annotation_class	GO:0004321	94
annotation_class	GO:0004529	94
annotation_class	GO:0004729	94
annotation_class	GO:0004845	94
annotation_class	GO:0005031	94
annotation_class	GO:0006839	94
annotation_class	GO:0006843	94
annotation_class	GO:0007159	94
annotation_class	GO:0008418	94
annotation_class	GO:0008455	94
annotation_class	GO:0008887	94
annotation_class	GO:0010887	94
annotation_class	GO:0010970	94
annotation_class	GO:0015207	94
annotation_class	GO:0015645	94
annotation_class	GO:0034499	94
annotation_class	GO:0047801	94
annotation_class	GO:0048009	94
annotation_class	GO:0051145	94
annotation_class	GO:0055090	94
annotation_class	GO:0060228	94
annotation_class	GO:1900190	94
annotation_class	GO:1990133	94
annotation_class	GO:0003352	93
annotation_class	GO:0004087	93
annotation_class	GO:0004846	93
annotation_class	GO:0004957	93
annotation_class	GO:0004982	93
annotation_class	GO:0005828	93
annotation_class	GO:0006958	93
annotation_class	GO:0008349	93
annotation_class	GO:0008863	93
annotation_class	GO:0009272	93
annotation_class	GO:0009288	93
annotation_class	GO:0010279	93
annotation_class	GO:0010766	93
annotation_class	GO:0015648	93
annotation_class	GO:0015824	93
annotation_class	GO:0015842	93
annotation_class	GO:0019870	93
annotation_class	GO:0035914	93
annotation_class	GO:0042571	93
annotation_class	GO:0048743	93
annotation_class	GO:0070934	93
annotation_class	GO:1903288	93
annotation_class	GO:1903479	93
annotation_class	GO:0000715	92
annotation_class	GO:0003837	92
annotation_class	GO:0003998	92
annotation_class	GO:0004557	92
annotation_class	GO:0004705	92
annotation_class	GO:0004833	92
annotation_class	GO:0005105	92
annotation_class	GO:0007234	92
annotation_class	GO:0008486	92
annotation_class	GO:0009253	92
annotation_class	GO:0009668	92
annotation_class	GO:0016150	92
annotation_class	GO:0016600	92
annotation_class	GO:0019158	92
annotation_class	GO:0019237	92
annotation_class	GO:0031037	92
annotation_class	GO:0032542	92
annotation_class	GO:0033396	92
annotation_class	GO:0034431	92
annotation_class	GO:0042281	92
annotation_class	GO:0048172	92
annotation_class	GO:0051455	92
annotation_class	GO:0051646	92
annotation_class	GO:0071543	92
annotation_class	GO:0097051	92
annotation_class	GO:0097367	92
annotation_class	GO:1900026	92
annotation_class	GO:1901907	92
annotation_class	GO:1901909	92
annotation_class	GO:1901911	92
annotation_class	GO:1903119	92
annotation_class	GO:1990811	92
annotation_class	GO:0001516	91
annotation_class	GO:0001937	91
annotation_class	GO:0001973	91
annotation_class	GO:0005042	91
annotation_class	GO:0005250	91
annotation_class	GO:0005326	91
annotation_class	GO:0008090	91
annotation_class	GO:0009910	91
annotation_class	GO:0010824	91
annotation_class	GO:0015208	91
annotation_class	GO:0016131	91
annotation_class	GO:0016507	91
annotation_class	GO:0021953	91
annotation_class	GO:0034341	91
annotation_class	GO:0043337	91
annotation_class	GO:0043952	91
annotation_class	GO:0050803	91
annotation_class	GO:0051427	91
annotation_class	GO:0070728	91
annotation_class	GO:0071233	91
annotation_class	GO:0080167	91
annotation_class	GO:0090266	91
annotation_class	GO:0097539	91
annotation_class	GO:0101031	91
annotation_class	GO:1902282	91
annotation_class	GO:1990253	91
annotation_class	GO:0000109	90
annotation_class	GO:0001772	90
annotation_class	GO:0002058	90
annotation_class	GO:0004123	90
annotation_class	GO:0004314	90
annotation_class	GO:0006083	90
annotation_class	GO:0006212	90
annotation_class	GO:0006622	90
annotation_class	GO:0008217	90
annotation_class	GO:0008690	90
annotation_class	GO:0010190	90
annotation_class	GO:0010564	90
annotation_class	GO:0017113	90
annotation_class	GO:0019343	90
annotation_class	GO:0019370	90
annotation_class	GO:0019481	90
annotation_class	GO:0030055	90
annotation_class	GO:0030316	90
annotation_class	GO:0034185	90
annotation_class	GO:0043007	90
annotation_class	GO:0044224	90
annotation_class	GO:0047598	90
annotation_class	GO:0050907	90
annotation_class	GO:0051267	90
annotation_class	GO:0071470	90
annotation_class	GO:1990589	90
annotation_class	GO:0001217	89
annotation_class	GO:0004307	89
annotation_class	GO:0004348	89
annotation_class	GO:0004362	89
annotation_class	GO:0005161	89
annotation_class	GO:0005640	89
annotation_class	GO:0006166	89
annotation_class	GO:0006680	89
annotation_class	GO:0007130	89
annotation_class	GO:0008121	89
annotation_class	GO:0015820	89
annotation_class	GO:0035014	89
annotation_class	GO:0042167	89
annotation_class	GO:0042373	89
annotation_class	GO:0042549	89
annotation_class	GO:0045334	89
annotation_class	GO:0045987	89
annotation_class	GO:0048167	89
annotation_class	GO:0061001	89
annotation_class	GO:0086012	89
annotation_class	GO:1902093	89
annotation_class	GO:1990961	89
annotation_class	GO:0005540	88
annotation_class	GO:0006543	88
annotation_class	GO:0007039	88
annotation_class	GO:0008987	88
annotation_class	GO:0010017	88
annotation_class	GO:0010099	88
annotation_class	GO:0010218	88
annotation_class	GO:0015087	88
annotation_class	GO:0015695	88
annotation_class	GO:0016328	88
annotation_class	GO:0031543	88
annotation_class	GO:0034113	88
annotation_class	GO:0034967	88
annotation_class	GO:0035036	88
annotation_class	GO:0043874	88
annotation_class	GO:0052851	88
annotation_class	GO:0071474	88
annotation_class	GO:0098973	88
annotation_class	GO:0000136	87
annotation_class	GO:0000333	87
annotation_class	GO:0001147	87
annotation_class	GO:0006527	87
annotation_class	GO:0009553	87
annotation_class	GO:0010197	87
annotation_class	GO:0032865	87
annotation_class	GO:0036258	87
annotation_class	GO:0043489	87
annotation_class	GO:0045444	87
annotation_class	GO:0045905	87
annotation_class	GO:0051146	87
annotation_class	GO:0051747	87
annotation_class	GO:0055052	87
annotation_class	GO:0060003	87
annotation_class	GO:0060348	87
annotation_class	GO:0070676	87
annotation_class	GO:0120101	87
annotation_class	GO:1902603	87
annotation_class	GO:1904257	87
annotation_class	GO:0004613	86
annotation_class	GO:0004994	86
annotation_class	GO:0005216	86
annotation_class	GO:0005798	86
annotation_class	GO:0006014	86
annotation_class	GO:0009380	86
annotation_class	GO:0009703	86
annotation_class	GO:0010476	86
annotation_class	GO:0015218	86
annotation_class	GO:0016671	86
annotation_class	GO:0019172	86
annotation_class	GO:0019543	86
annotation_class	GO:0030151	86
annotation_class	GO:0030213	86
annotation_class	GO:0043083	86
annotation_class	GO:0043200	86
annotation_class	GO:0045494	86
annotation_class	GO:0045840	86
annotation_class	GO:0046327	86
annotation_class	GO:0046429	86
annotation_class	GO:0047676	86
annotation_class	GO:0050900	86
annotation_class	GO:0072572	86
annotation_class	GO:0085029	86
annotation_class	GO:0090557	86
annotation_class	GO:1990519	86
annotation_class	GO:2000028	86
annotation_class	GO:0004850	85
annotation_class	GO:0006218	85
annotation_class	GO:0008106	85
annotation_class	GO:0008793	85
annotation_class	GO:0016229	85
annotation_class	GO:0019233	85
annotation_class	GO:0031293	85
annotation_class	GO:0032433	85
annotation_class	GO:0036435	85
annotation_class	GO:0044341	85
annotation_class	GO:0045485	85
annotation_class	GO:0045550	85
annotation_class	GO:0046510	85
annotation_class	GO:0048437	85
annotation_class	GO:0050501	85
annotation_class	GO:0050515	85
annotation_class	GO:0060341	85
annotation_class	GO:0070900	85
annotation_class	GO:0098702	85
annotation_class	GO:0098710	85
annotation_class	GO:0099104	85
annotation_class	GO:0140672	85
annotation_class	GO:0000707	84
annotation_class	GO:0000792	84
annotation_class	GO:0004092	84
annotation_class	GO:0008190	84
annotation_class	GO:0017061	84
annotation_class	GO:0031090	84
annotation_class	GO:0031408	84
annotation_class	GO:0032116	84
annotation_class	GO:0032783	84
annotation_class	GO:0033388	84
annotation_class	GO:0045719	84
annotation_class	GO:0050080	84
annotation_class	GO:0050218	84
annotation_class	GO:0050518	84
annotation_class	GO:0051310	84
annotation_class	GO:0051660	84
annotation_class	GO:0061659	84
annotation_class	GO:1900029	84
annotation_class	GO:1990138	84
annotation_class	GO:2001294	84
annotation_class	GO:0004122	83
annotation_class	GO:0004703	83
annotation_class	GO:0005121	83
annotation_class	GO:0005594	83
annotation_class	GO:0008448	83
annotation_class	GO:0008685	83
annotation_class	GO:0009954	83
annotation_class	GO:0010582	83
annotation_class	GO:0010821	83
annotation_class	GO:0016231	83
annotation_class	GO:0021556	83
annotation_class	GO:0031152	83
annotation_class	GO:0031344	83
annotation_class	GO:0035242	83
annotation_class	GO:0035621	83
annotation_class	GO:0042113	83
annotation_class	GO:0042775	83
annotation_class	GO:0062064	83
annotation_class	GO:0071346	83
annotation_class	GO:0072359	83
annotation_class	GO:0072384	83
annotation_class	GO:2001046	83
annotation_class	GO:0004493	82
annotation_class	GO:0004579	82
annotation_class	GO:0006532	82
annotation_class	GO:0008460	82
annotation_class	GO:0010314	82
annotation_class	GO:0015930	82
annotation_class	GO:0031340	82
annotation_class	GO:0032020	82
annotation_class	GO:0032451	82
annotation_class	GO:0035459	82
annotation_class	GO:0043687	82
annotation_class	GO:0046491	82
annotation_class	GO:0046657	82
annotation_class	GO:0048531	82
annotation_class	GO:0051303	82
annotation_class	GO:0070269	82
annotation_class	GO:0071713	82
annotation_class	GO:0097176	82
annotation_class	GO:0120147	82
annotation_class	GO:0001849	81
annotation_class	GO:0003870	81
annotation_class	GO:0005791	81
annotation_class	GO:0008073	81
annotation_class	GO:0008093	81
annotation_class	GO:0010165	81
annotation_class	GO:0015123	81
annotation_class	GO:0016031	81
annotation_class	GO:0030670	81
annotation_class	GO:0031616	81
annotation_class	GO:0031930	81
annotation_class	GO:0035332	81
annotation_class	GO:0046972	81
annotation_class	GO:0048663	81
annotation_class	GO:0060396	81
annotation_class	GO:0086100	81
annotation_class	GO:0090200	81
annotation_class	GO:1902066	81
annotation_class	GO:0001730	80
annotation_class	GO:0004028	80
annotation_class	GO:0004040	80
annotation_class	GO:0004117	80
annotation_class	GO:0004139	80
annotation_class	GO:0004445	80
annotation_class	GO:0004502	80
annotation_class	GO:0005009	80
annotation_class	GO:0005148	80
annotation_class	GO:0005172	80
annotation_class	GO:0005267	80
annotation_class	GO:0005436	80
annotation_class	GO:0005899	80
annotation_class	GO:0006114	80
annotation_class	GO:0007520	80
annotation_class	GO:0009264	80
annotation_class	GO:0009913	80
annotation_class	GO:0017064	80
annotation_class	GO:0018025	80
annotation_class	GO:0018064	80
annotation_class	GO:0018996	80
annotation_class	GO:0021987	80
annotation_class	GO:0030879	80
annotation_class	GO:0035195	80
annotation_class	GO:0043560	80
annotation_class	GO:0045793	80
annotation_class	GO:0046340	80
annotation_class	GO:0048101	80
annotation_class	GO:0050918	80
annotation_class	GO:0070189	80
annotation_class	GO:0070733	80
annotation_class	GO:0071140	80
annotation_class	GO:0090656	80
annotation_class	GO:0140469	80
annotation_class	GO:1903489	80
annotation_class	GO:1904158	80
annotation_class	GO:1990782	80
annotation_class	GO:2000273	80
annotation_class	GO:0002151	79
annotation_class	GO:0004853	79
annotation_class	GO:0005298	79
annotation_class	GO:0005848	79
annotation_class	GO:0009865	79
annotation_class	GO:0030017	79
annotation_class	GO:0031114	79
annotation_class	GO:0032527	79
annotation_class	GO:0033215	79
annotation_class	GO:0033229	79
annotation_class	GO:0038098	79
annotation_class	GO:0042352	79
annotation_class	GO:0043069	79
annotation_class	GO:0044548	79
annotation_class	GO:0045765	79
annotation_class	GO:0050201	79
annotation_class	GO:0061789	79
annotation_class	GO:0086011	79
annotation_class	GO:0097401	79
annotation_class	GO:0099525	79
annotation_class	GO:1905706	79
annotation_class	GO:1990075	79
annotation_class	GO:0002099	78
annotation_class	GO:0002142	78
annotation_class	GO:0004018	78
annotation_class	GO:0004031	78
annotation_class	GO:0004346	78
annotation_class	GO:0004756	78
annotation_class	GO:0004801	78
annotation_class	GO:0004937	78
annotation_class	GO:0005522	78
annotation_class	GO:0008475	78
annotation_class	GO:0010280	78
annotation_class	GO:0015139	78
annotation_class	GO:0016260	78
annotation_class	GO:0016603	78
annotation_class	GO:0016682	78
annotation_class	GO:0019789	78
annotation_class	GO:0031177	78
annotation_class	GO:0034650	78
annotation_class	GO:0035235	78
annotation_class	GO:0035455	78
annotation_class	GO:0035456	78
annotation_class	GO:0035804	78
annotation_class	GO:0035805	78
annotation_class	GO:0042578	78
annotation_class	GO:0042938	78
annotation_class	GO:0043448	78
annotation_class	GO:0043504	78
annotation_class	GO:0046085	78
annotation_class	GO:0046579	78
annotation_class	GO:0050377	78
annotation_class	GO:0055105	78
annotation_class	GO:0060468	78
annotation_class	GO:0070069	78
annotation_class	GO:0070626	78
annotation_class	GO:0071375	78
annotation_class	GO:0071963	78
annotation_class	GO:1903078	78
annotation_class	GO:2000147	78
annotation_class	GO:0001972	77
annotation_class	GO:0004373	77
annotation_class	GO:0005469	77
annotation_class	GO:0005858	77
annotation_class	GO:0016540	77
annotation_class	GO:0019254	77
annotation_class	GO:0030301	77
annotation_class	GO:0030511	77
annotation_class	GO:0033829	77
annotation_class	GO:0034702	77
annotation_class	GO:0036449	77
annotation_class	GO:0043266	77
annotation_class	GO:0045947	77
annotation_class	GO:0047412	77
annotation_class	GO:0050211	77
annotation_class	GO:0050694	77
